QuestionId,Time,FpogX,FpogY,Valid
0,3335.23096,0.3624,0.38823,0
0,3335.24854,0.35958,0.40269,0
0,3335.26392,0.35754,0.39797,0
0,3335.28027,0.3568,0.39708,1
0,3335.29736,0.39367,0.42869,1
0,3335.31323,0.46981,0.4966,0
0,3335.33008,0.60648,0.61213,0
0,3335.34668,0.67558,0.66973,0
0,3335.36401,0.78929,0.76964,0
0,3335.38013,0.79909,0.78499,0
0,3335.39648,0.80719,0.8043,0
0,3335.41357,0.80566,0.81817,1
0,3335.42944,0.80512,0.82575,1
0,3335.4458,0.80714,0.82631,1
0,3335.46118,0.81144,0.82938,1
0,3335.47778,0.81485,0.83124,1
0,3335.4939,0.81396,0.83007,1
0,3335.51025,0.81291,0.82866,1
0,3335.52759,0.81161,0.82852,1
0,3335.54321,0.81129,0.82893,1
0,3335.55981,0.81034,0.82808,1
0,3335.57617,0.80957,0.82727,1
0,3335.59229,0.80862,0.82763,1
0,3335.60889,0.80865,0.82768,1
0,3335.62549,0.80872,0.82756,1
0,3335.6416,0.80596,0.82353,1
0,3335.6582,0.79435,0.79987,1
0,3335.67456,0.76327,0.74347,0
0,3335.69092,0.60365,0.469,0
0,3335.70874,0.5432,0.37449,0
0,3335.72534,0.42931,0.18376,0
0,3335.74146,0.42948,0.18563,0
0,3335.7583,0.42913,0.17391,0
0,3335.7749,0.42894,0.1661,1
0,3335.79126,0.43158,0.15131,1
0,3335.80591,0.42876,0.14783,1
0,3335.82251,0.42676,0.14639,1
0,3335.83887,0.42639,0.14001,1
0,3335.85522,0.42636,0.13653,1
0,3335.87158,0.42641,0.13528,1
0,3335.88818,0.42549,0.13321,1
0,3335.90479,0.42377,0.13745,1
0,3335.9209,0.42216,0.13808,1
0,3335.93726,0.42167,0.13216,1
0,3335.95386,0.4194,0.12011,1
0,3335.97021,0.41743,0.11008,1
0,3335.98682,0.41832,0.10385,1
0,3336.00391,0.41666,0.10447,1
0,3336.01978,0.41536,0.10789,1
0,3336.03589,0.41575,0.11095,1
0,3336.05298,0.41581,0.11414,1
0,3336.07056,0.41585,0.11664,1
0,3336.08691,0.41589,0.11748,1
0,3336.10376,0.41672,0.11651,1
0,3336.11841,0.41237,0.09016,0
0,3336.13525,0.42458,0.08875,0
0,3336.15552,0.43198,0.09948,0
0,3336.16943,0.43568,0.10485,1
0,3336.18433,0.43018,0.11533,1
0,3336.20093,0.42808,0.11542,1
0,3336.21753,0.42646,0.11334,1
0,3336.23315,0.42512,0.11108,1
0,3336.25024,0.42564,0.11034,1
0,3336.26709,0.42606,0.10897,1
0,3336.28296,0.42416,0.10589,1
0,3336.30005,0.42427,0.10378,1
0,3336.31592,0.42431,0.10085,1
0,3336.33179,0.42699,0.12062,1
0,3336.35059,0.42923,0.13871,1
0,3336.36719,0.4312,0.15564,1
0,3336.38403,0.434,0.20101,0
0,3336.40137,0.44458,0.35295,0
0,3336.41772,0.44836,0.40908,0
0,3336.43335,0.46405,0.49908,0
0,3336.44995,0.47462,0.47582,0
0,3336.46606,0.47797,0.46622,0
0,3336.48267,0.50311,0.47682,1
0,3336.49707,0.51832,0.49355,1
0,3336.51343,0.52841,0.50559,1
0,3336.52979,0.53536,0.50568,1
0,3336.54639,0.54107,0.50278,1
0,3336.56299,0.54571,0.49804,1
0,3336.57886,0.54932,0.49809,1
0,3336.59595,0.55132,0.4937,1
0,3336.6123,0.55298,0.49004,1
0,3336.62866,0.5555,0.48157,1
0,3336.64502,0.55717,0.47732,1
0,3336.66162,0.55858,0.47404,1
0,3336.67749,0.56262,0.47109,1
0,3336.69507,0.56671,0.47002,1
0,3336.71094,0.59131,0.45082,0
0,3336.72705,0.60166,0.44534,0
0,3336.74414,0.61332,0.44976,0
0,3336.76025,0.61905,0.45329,1
0,3336.77612,0.62077,0.45866,1
0,3336.7937,0.62161,0.46547,1
0,3336.80933,0.62222,0.47031,1
0,3336.82422,0.62297,0.4717,1
0,3336.84106,0.62164,0.47251,1
0,3336.85742,0.6206,0.47265,1
0,3336.87378,0.62169,0.47226,1
0,3336.89063,0.6211,0.47293,1
0,3336.90723,0.6205,0.47436,1
0,3336.92358,0.6218,0.47754,1
0,3336.94019,0.62069,0.48281,1
0,3336.95703,0.61964,0.48808,1
0,3336.97339,0.61785,0.48792,1
0,3336.99023,0.61633,0.48944,1
0,3337.00659,0.61508,0.48991,1
0,3337.02319,0.61316,0.4889,1
0,3337.03955,0.61178,0.48658,1
0,3337.05615,0.61053,0.48392,1
0,3337.07202,0.60972,0.48321,1
0,3337.08911,0.60856,0.48445,1
0,3337.10571,0.60744,0.48642,1
0,3337.12183,0.60599,0.4853,1
0,3337.13818,0.60513,0.48286,1
0,3337.15454,0.60436,0.48002,1
0,3337.17065,0.6036,0.47817,1
0,3337.18726,0.58282,0.45679,0
0,3337.20361,0.58348,0.43776,0
0,3337.21973,0.58346,0.42927,0
0,3337.23633,0.58866,0.42155,1
0,3337.25293,0.59162,0.41805,1
0,3337.26904,0.59127,0.42186,1
0,3337.28613,0.58847,0.42634,1
0,3337.30225,0.58626,0.43115,1
0,3337.31836,0.58448,0.44036,1
0,3337.33496,0.58317,0.44323,1
0,3337.35425,0.58223,0.44403,1
0,3337.37036,0.58235,0.44624,1
0,3337.3877,0.57921,0.44503,1
0,3337.40137,0.57651,0.44399,1
0,3337.41724,0.57464,0.44711,1
0,3337.43384,0.57314,0.44866,1
0,3337.45264,0.57178,0.45035,1
0,3337.46606,0.5694,0.4526,1
0,3337.48291,0.56826,0.45458,1
0,3337.5,0.56724,0.45637,1
0,3337.5166,0.56634,0.45689,1
0,3337.53247,0.56552,0.45848,1
0,3337.54858,0.56474,0.4604,1
0,3337.5647,0.56384,0.46253,1
0,3337.5813,0.54378,0.49009,0
0,3337.59814,0.53335,0.52799,0
0,3337.61401,0.52268,0.51892,0
0,3337.63086,0.52089,0.5186,1
0,3337.64648,0.51972,0.51941,1
0,3337.66333,0.52103,0.52648,1
0,3337.68042,0.52192,0.53473,1
0,3337.69702,0.52259,0.54146,1
0,3337.71265,0.52313,0.54663,1
0,3337.73022,0.52692,0.5456,1
0,3337.74561,0.5302,0.54243,1
0,3337.76172,0.53112,0.538,1
0,3337.77979,0.53058,0.53067,1
0,3337.79517,0.53013,0.52359,1
0,3337.81128,0.5299,0.51691,1
0,3337.82813,0.53021,0.51155,1
0,3337.84473,0.53045,0.50716,1
0,3337.8606,0.53063,0.50474,1
0,3337.8772,0.53141,0.50319,1
0,3337.8938,0.53842,0.47626,0
0,3337.90991,0.55555,0.47876,0
0,3337.92651,0.56956,0.47296,0
0,3337.9458,0.57657,0.47005,1
0,3337.96167,0.57579,0.47382,1
0,3337.97827,0.57446,0.47255,1
0,3337.99658,0.57339,0.47323,1
0,3338.01123,0.57597,0.48208,1
0,3338.02539,0.57646,0.48926,1
0,3338.04175,0.57685,0.49501,1
0,3338.05811,0.57779,0.49873,1
0,3338.07446,0.57893,0.50346,1
0,3338.09082,0.5799,0.50747,1
0,3338.10693,0.57931,0.50484,1
0,3338.12378,0.57939,0.50308,1
0,3338.14038,0.57941,0.50185,1
0,3338.15649,0.57943,0.50223,1
0,3338.17358,0.57904,0.50374,1
0,3338.19019,0.57872,0.50476,1
0,3338.20581,0.57464,0.50774,1
0,3338.2229,0.57242,0.50747,1
0,3338.24121,0.57041,0.50729,1
0,3338.25513,0.56821,0.50671,1
0,3338.27173,0.5657,0.50606,1
0,3338.28882,0.56337,0.50611,1
0,3338.30396,0.56124,0.50665,1
0,3338.3208,0.53504,0.51545,0
0,3338.33813,0.52715,0.53384,0
0,3338.35327,0.51965,0.53543,0
0,3338.37036,0.52494,0.53225,1
0,3338.38721,0.52812,0.53031,1
0,3338.40259,0.53728,0.53011,1
0,3338.41992,0.53964,0.53184,1
0,3338.43604,0.54147,0.53241,1
0,3338.4519,0.54279,0.53032,1
0,3338.46875,0.54479,0.52293,1
0,3338.48511,0.54648,0.51552,1
0,3338.50122,0.54827,0.51072,1
0,3338.51807,0.54932,0.51025,1
0,3338.53467,0.55013,0.51099,1
0,3338.55054,0.55049,0.51422,1
0,3338.56738,0.55043,0.5163,1
0,3338.58374,0.55045,0.51746,1
0,3338.59985,0.55085,0.51779,1
0,3338.61719,0.55223,0.5175,1
0,3338.63354,0.55347,0.51705,1
0,3338.64917,0.55491,0.5174,1
0,3338.66602,0.55596,0.51914,1
0,3338.68262,0.55684,0.52164,1
0,3338.69824,0.55639,0.52489,1
0,3338.71582,0.55607,0.52731,1
0,3338.73169,0.55579,0.52914,1
0,3338.7478,0.55567,0.53087,1
0,3338.76733,0.55586,0.53168,1
0,3338.78101,0.55607,0.53208,1
0,3338.79736,0.55656,0.5315,1
0,3338.81519,0.55709,0.53099,1
0,3338.83008,0.55753,0.53113,1
0,3338.84619,0.56242,0.55623,0
0,3338.86304,0.55758,0.57289,0
0,3338.87939,0.55596,0.57844,0
0,3338.89551,0.55989,0.57291,1
0,3338.91235,0.56374,0.56793,1
0,3338.92871,0.56659,0.56136,1
0,3338.94556,0.56522,0.55306,1
0,3338.96167,0.5656,0.54598,1
0,3338.97827,0.56581,0.54167,1
0,3338.99463,0.56696,0.53784,1
0,3339.01099,0.56804,0.53669,1
0,3339.02734,0.56886,0.53663,1
0,3339.04248,0.56961,0.53581,1
0,3339.05884,0.57009,0.53451,1
0,3339.07593,0.5705,0.53339,1
0,3339.09229,0.57082,0.53288,1
0,3339.10938,0.57046,0.53368,1
0,3339.12866,0.57019,0.53379,1
0,3339.14429,0.57172,0.53421,1
0,3339.15918,0.573,0.53457,1
0,3339.17529,0.57421,0.5344,1
0,3339.19141,0.57564,0.53484,1
0,3339.20825,0.5769,0.53554,1
0,3339.22534,0.57804,0.53619,1
0,3339.24048,0.58005,0.53725,1
0,3339.25757,0.58174,0.53858,1
0,3339.27441,0.5833,0.5398,1
0,3339.28979,0.58487,0.53949,1
0,3339.30688,0.58644,0.54034,1
0,3339.323,0.6145,0.55214,0
0,3339.33984,0.60622,0.56363,0
0,3339.35645,0.60661,0.57772,0
0,3339.37256,0.6068,0.58477,1
0,3339.38867,0.60212,0.58957,1
0,3339.40527,0.601,0.59696,1
0,3339.42334,0.60028,0.60151,1
0,3339.43799,0.60028,0.60151,1
0,3339.45361,0.60028,0.60151,1
0,3339.47168,0.60028,0.60151,1
0,3339.48779,0.59792,0.60974,0
0,3339.50415,0.59792,0.60974,0
0,3339.52197,0.59792,0.60974,0
0,3339.53809,0,0,0
0,3339.55444,0,0,0
0,3339.57104,0,0,0
0,3339.58716,0,0,0
0,3339.60303,0,0,0
0,3339.62012,0,0,0
0,3339.63647,0,0,0
0,3339.65283,0.31171,0.2305,0
0,3339.67114,0.41529,0.30908,0
0,3339.68457,0.62099,0.48201,0
0,3339.70093,0.62215,0.50782,0
0,3339.71777,0.62209,0.5199,0
0,3339.73364,0.62076,0.52606,1
0,3339.75146,0.61812,0.52768,1
0,3339.76685,0.61636,0.52876,1
0,3339.7832,0.615,0.52941,1
0,3339.7998,0.61388,0.52824,1
0,3339.81616,0.613,0.52733,1
0,3339.83252,0.61192,0.52755,1
0,3339.84912,0.61114,0.52758,1
0,3339.86548,0.61049,0.52762,1
0,3339.88184,0.6084,0.52589,1
0,3339.89844,0.60881,0.52308,1
0,3339.91455,0.60908,0.52138,1
0,3339.93091,0.60852,0.52211,1
0,3339.94775,0.60882,0.52427,1
0,3339.96387,0.60914,0.52589,1
0,3339.98022,0.60809,0.52812,1
0,3339.99707,0.60858,0.52868,1
0,3340.01343,0.60905,0.52895,1
0,3340.02905,0.60848,0.52841,1
0,3340.04614,0.60814,0.52912,1
0,3340.0625,0.60777,0.53021,1
0,3340.07837,0.60838,0.52984,1
0,3340.09521,0.60754,0.53067,1
0,3340.11182,0.60681,0.53104,1
0,3340.12866,0.60786,0.53034,1
0,3340.14478,0.6082,0.53074,1
0,3340.16113,0.60853,0.53111,1
0,3340.17725,0.60891,0.53008,1
0,3340.19409,0.60922,0.52961,1
0,3340.21094,0.60951,0.52917,1
0,3340.22632,0.60897,0.52762,1
0,3340.24316,0.6085,0.52612,1
0,3340.26074,0.60804,0.52501,1
0,3340.27637,0.608,0.52552,1
0,3340.29297,0.60732,0.52575,1
0,3340.30981,0.60666,0.52608,1
0,3340.32495,0.60656,0.52854,1
0,3340.34155,0.60675,0.5297,1
0,3340.35815,0.60693,0.53091,1
0,3340.37427,0.60677,0.53231,1
0,3340.39136,0.60634,0.53384,1
0,3340.40771,0.60595,0.53511,1
0,3340.42358,0.59559,0.561,0
0,3340.44067,0.59574,0.55612,0
0,3340.45703,0.59615,0.55104,0
0,3340.47363,0.60285,0.5487,1
0,3340.48975,0.60652,0.54115,1
0,3340.50732,0.60875,0.53789,1
0,3340.52197,0.61276,0.54249,1
0,3340.53979,0.61234,0.54663,1
0,3340.55518,0.61201,0.54984,1
0,3340.57129,0.60987,0.55098,1
0,3340.58813,0.60731,0.55379,1
0,3340.60449,0.60532,0.55486,1
0,3340.62085,0.60698,0.55592,1
0,3340.63745,0.60606,0.557,1
0,3340.65405,0.60528,0.55761,1
0,3340.67017,0.60539,0.55306,1
0,3340.68652,0.60464,0.54952,1
0,3340.70288,0.60391,0.54698,1
0,3340.71924,0.60326,0.54464,1
0,3340.73584,0.60279,0.54522,1
0,3340.75244,0.6023,0.54623,1
0,3340.76855,0.603,0.54705,1
0,3340.7854,0.60323,0.549,1
0,3340.802,0.60345,0.55079,1
0,3340.81763,0.60363,0.55091,1
0,3340.83472,0.6043,0.55009,1
0,3340.85132,0.60497,0.54895,1
0,3340.86768,0.60413,0.54782,1
0,3340.88403,0.60395,0.54611,1
0,3340.90063,0.60371,0.54519,1
0,3340.91699,0.60335,0.54418,1
0,3340.93335,0.60329,0.54391,1
0,3340.94946,0.60324,0.54366,1
