QuestionId,Time,FpogX,FpogY,Valid
0,1687.93811,0.40495,0.41381,1
0,1687.95667,0.40423,0.41311,1
0,1687.97119,0.40352,0.41147,1
0,1687.98755,0.40233,0.40806,1
0,1688.00464,0.4013,0.40378,1
0,1688.02039,0.38925,0.37478,0
0,1688.03735,0.39426,0.34855,0
0,1688.05359,0.39817,0.34677,0
0,1688.07117,0.40058,0.353,1
0,1688.08704,0.40405,0.36067,1
0,1688.10449,0.40798,0.36704,1
0,1688.12073,0.41079,0.37158,1
0,1688.13745,0.40739,0.37236,1
0,1688.1532,0.40567,0.3724,1
0,1688.17029,0.40423,0.37156,1
0,1688.18677,0.4041,0.37286,1
0,1688.20288,0.40394,0.37472,1
0,1688.21899,0.40385,0.37726,1
0,1688.23633,0.40245,0.38074,1
0,1688.25208,0.40112,0.38549,1
0,1688.26855,0.40002,0.3899,1
0,1688.28491,0.40061,0.39148,1
0,1688.302,0.40104,0.39172,1
0,1688.31763,0.40139,0.39078,1
0,1688.33435,0.40077,0.38935,1
0,1688.34985,0.40061,0.38655,1
0,1688.36658,0.40045,0.38418,1
0,1688.38354,0.40058,0.38431,1
0,1688.39917,0.40055,0.38489,1
0,1688.41553,0.40057,0.38632,1
0,1688.43152,0.4008,0.38741,1
0,1688.44788,0.40096,0.38903,1
0,1688.46472,0.40112,0.39021,1
0,1688.48145,0.40115,0.39007,1
0,1688.49731,0.40154,0.38965,1
0,1688.51367,0.40184,0.38854,1
0,1688.53003,0.4018,0.38681,1
0,1688.54663,0.40149,0.38563,1
0,1688.56299,0.40124,0.3852,1
0,1688.57983,0.40132,0.38573,1
0,1688.59741,0.40107,0.38688,1
0,1688.6156,0.40085,0.38809,1
0,1688.63147,0.40122,0.3888,1
0,1688.64856,0.40174,0.38884,1
0,1688.66248,0.4022,0.38808,1
0,1688.67859,0.40348,0.3862,1
0,1688.69556,0.40443,0.38414,1
0,1688.71228,0.40532,0.38196,1
0,1688.72791,0.40626,0.38078,1
0,1688.74683,0.40722,0.37925,1
0,1688.76392,0.42766,0.35874,0
0,1688.77954,0.42778,0.35549,0
0,1688.79675,0.4315,0.37185,0
0,1688.80994,0.43356,0.38126,1
0,1688.82605,0.43166,0.37937,1
0,1688.84241,0.42933,0.37814,1
0,1688.8584,0.42748,0.37534,1
0,1688.87488,0.42498,0.37039,1
