QuestionId,Time,FpogX,FpogY,Valid
0,2659.4458,0.66947,0.52771,1
0,2659.46289,0.66677,0.52677,1
0,2659.47852,0.6356,0.50446,1
0,2659.49512,0.60665,0.48728,1
0,2659.51172,0.58493,0.47439,1
0,2659.52808,0.56804,0.46556,1
0,2659.54443,0.55374,0.45823,1
0,2659.56104,0.54203,0.45223,1
0,2659.57739,0.53238,0.44617,1
0,2659.59399,0.52453,0.43968,1
0,2659.61084,0.49137,0.41754,0
0,2659.62695,0.45556,0.4136,0
0,2659.64331,0.44685,0.40814,0
0,2659.65991,0.4425,0.40542,1
0,2659.67603,0.43855,0.40334,1
0,2659.69263,0.43533,0.40517,1
0,2659.70923,0.43311,0.40837,1
0,2659.72559,0.43412,0.40987,1
0,2659.7417,0.43332,0.41271,1
0,2659.75854,0.43286,0.41676,1
0,2659.77441,0.43366,0.42066,1
0,2659.79102,0.43369,0.42551,1
0,2659.80762,0.43368,0.42859,1
0,2659.82373,0.43436,0.42938,1
0,2659.84082,0.43492,0.42913,1
0,2659.85693,0.43533,0.42866,1
0,2659.8728,0.43953,0.42752,1
0,2659.88965,0.44284,0.42733,1
0,2659.90601,0.44587,0.42739,1
0,2659.92236,0.44944,0.42799,1
0,2659.93994,0.45194,0.42754,1
0,2659.95654,0.45419,0.42632,1
0,2659.97314,0.45617,0.42479,1
0,2659.9895,0.48451,0.42244,0
0,2660.00464,0.50547,0.41388,0
0,2660.021,0.50575,0.42758,0
0,2660.03735,0.50731,0.43356,1
0,2660.05371,0.50824,0.43714,1
0,2660.07007,0.51085,0.43614,1
0,2660.08667,0.5131,0.43489,1
0,2660.10303,0.51478,0.43396,1
0,2660.11963,0.51465,0.43216,1
0,2660.13599,0.51434,0.42999,1
0,2660.15234,0.51404,0.42943,1
0,2660.1687,0.51089,0.43556,1
0,2660.18726,0.51089,0.43556,1
0,2660.20142,0.51089,0.43556,1
0,2660.21851,0.51089,0.43556,1
0,2660.23486,0.51329,0.43675,0
0,2660.25146,0.51329,0.43675,0
0,2660.26782,0.51329,0.43675,0
0,2660.28516,0,0,0
0,2660.30273,0,0,0
0,2660.31763,0,0,0
0,2660.33374,0,0,0
0,2660.35034,0,0,0
0,2660.3667,0,0,0
0,2660.38306,0,0,0
0,2660.40723,0,0,0
0,2660.41626,0,0,0
0,2660.43359,0,0,0
0,2660.44897,0,0,0
0,2660.46558,0.23501,0.22163,0
0,2660.48242,0.47191,0.43763,0
0,2660.49805,0.47288,0.42787,0
0,2660.51392,0.47396,0.42229,0
0,2660.53198,0.47324,0.40555,1
0,2660.54688,0.47258,0.39175,1
0,2660.56372,0.47167,0.38487,1
0,2660.57959,0.47301,0.38113,1
0,2660.59717,0.47402,0.37833,1
0,2660.61255,0.47004,0.37564,1
0,2660.62964,0.47017,0.37614,1
0,2660.64551,0.47028,0.37656,1
0,2660.66187,0.46877,0.37478,1
0,2660.67944,0.46514,0.37612,1
0,2660.69775,0.46199,0.37616,1
0,2660.71411,0.46027,0.37658,1
0,2660.73071,0.45729,0.37896,1
0,2660.74512,0.45459,0.38153,1
0,2660.76123,0.45292,0.38389,1
0,2660.77832,0.45207,0.38773,1
0,2660.79443,0.45147,0.39238,1
0,2660.81055,0.45317,0.3952,1
0,2660.82739,0.46003,0.40044,1
0,2660.84399,0.46262,0.43053,0
0,2660.86011,0.5339,0.46606,0
0,2660.87646,0.56641,0.49752,0
0,2660.89282,0.62242,0.54342,0
0,2660.91016,0.62388,0.5567,0
0,2660.92578,0.62721,0.54283,0
0,2660.94263,0.62888,0.53589,1
0,2660.95898,0.63094,0.54851,1
0,2660.9751,0.62822,0.54901,1
0,2660.99146,0.62635,0.54988,1
0,2661.00806,0.62391,0.54992,1
0,2661.02441,0.62135,0.55081,1
0,2661.04077,0.61936,0.55073,1
0,2661.05688,0.61754,0.54968,1
0,2661.07373,0.61667,0.54583,1
0,2661.09033,0.61593,0.54258,1
0,2661.1062,0.61449,0.54043,1
0,2661.12305,0.61323,0.54174,1
0,2661.1394,0.61212,0.54289,1
0,2661.15552,0.6118,0.54234,1
0,2661.17212,0.61049,0.54033,1
0,2661.18872,0.60926,0.53875,1
0,2661.20508,0.60949,0.53899,1
0,2661.22144,0.60937,0.54152,1
0,2661.23804,0.60929,0.54399,1
0,2661.25439,0.60929,0.54399,1
0,2661.27002,0.60929,0.54399,1
0,2661.2876,0.60929,0.54399,1
0,2661.30371,0.60091,0.53838,0
0,2661.32031,0.60091,0.53838,0
0,2661.33716,0.60091,0.53838,0
0,2661.35352,0,0,0
0,2661.37085,0,0,0
0,2661.38843,0,0,0
0,2661.40381,0,0,0
0,2661.42065,0,0,0
0,2661.43652,0,0,0
0,2661.45288,0,0,0
0,2661.46924,0,0,0
0,2661.48584,0,0,0
0,2661.5022,0.56061,0.60676,0
0,2661.52026,0.55475,0.60544,0
0,2661.53369,0.5528,0.60501,0
0,2661.55005,0.55285,0.59615,1
0,2661.56665,0.5503,0.59104,1
0,2661.58325,0.54847,0.5883,1
0,2661.59912,0.54676,0.58997,1
0,2661.6167,0.55055,0.58977,1
0,2661.63232,0.55357,0.59002,1
0,2661.64819,0.55562,0.58747,1
0,2661.66553,0.5563,0.58537,1
0,2661.68164,0.55687,0.58299,1
0,2661.69775,0.55573,0.58143,1
0,2661.71533,0.55719,0.57773,1
0,2661.73096,0.55846,0.57451,1
0,2661.74756,0.55964,0.57257,1
0,2661.76709,0.56249,0.56999,1
0,2661.78296,0.56505,0.56719,1
0,2661.79858,0.57075,0.56936,1
0,2661.81494,0.57465,0.56845,1
0,2661.83008,0.57818,0.56763,1
0,2661.84546,0.60453,0.54923,0
0,2661.86255,0.63092,0.55668,0
0,2661.87866,0.63935,0.56202,0
0,2661.89502,0.64455,0.5606,1
0,2661.91162,0.64913,0.56804,1
0,2661.92822,0.65219,0.57301,1
0,2661.94458,0.65675,0.56904,1
0,2661.96094,0.65727,0.56289,1
0,2661.97729,0.65767,0.55811,1
0,2661.99341,0.65794,0.5574,1
0,2662.01001,0.6576,0.55971,1
0,2662.02661,0.65731,0.56163,1
0,2662.04297,0.65733,0.56724,1
0,2662.05884,0.65748,0.56587,1
0,2662.07544,0.65762,0.56469,1
0,2662.0918,0.65769,0.56581,1
0,2662.1084,0.65699,0.5656,1
0,2662.12476,0.65651,0.56468,1
0,2662.14111,0.65687,0.56521,1
0,2662.15796,0.65754,0.56525,1
0,2662.17456,0.65813,0.56509,1
0,2662.19067,0.65848,0.56567,1
0,2662.20752,0.65871,0.56695,1
0,2662.22632,0.65894,0.56829,1
0,2662.23999,0.65942,0.56933,1
0,2662.25684,0.65921,0.56843,1
0,2662.27417,0.659,0.56744,1
0,2662.28979,0.65734,0.56584,1
0,2662.30591,0.65587,0.56373,1
0,2662.323,0.65444,0.56235,1
0,2662.33838,0.65334,0.56182,1
0,2662.35522,0.65256,0.56128,1
0,2662.37256,0.65186,0.5605,1
0,2662.3877,0.65058,0.56047,1
0,2662.40454,0.64968,0.55985,1
0,2662.42163,0.62854,0.54186,0
0,2662.43701,0.61785,0.52923,0
0,2662.45386,0.62026,0.54907,0
0,2662.4707,0.62181,0.55781,1
0,2662.48657,0.6247,0.55801,1
0,2662.50488,0.62276,0.55192,1
0,2662.51978,0.62129,0.54701,1
0,2662.53589,0.61954,0.54619,1
0,2662.55322,0.61812,0.54943,1
0,2662.56958,0.61685,0.55373,1
0,2662.58521,0.6146,0.55511,1
0,2662.60278,0.6127,0.55534,1
0,2662.61816,0.61109,0.55553,1
0,2662.63452,0.60963,0.55603,1
0,2662.65112,0.60787,0.5569,1
0,2662.66772,0.60624,0.55839,1
0,2662.68359,0.60525,0.56064,1
0,2662.70093,0.60434,0.56354,1
0,2662.71704,0.60358,0.56594,1
0,2662.73267,0.60447,0.56675,1
