QuestionId,Time,FpogX,FpogY,Valid
0,877.30353,0.46011,0.49647,1
0,877.31989,0.45908,0.48889,1
0,877.33844,0.45927,0.48311,1
0,877.35278,0.45944,0.4793,1
0,877.36926,0.44927,0.47135,1
0,877.38812,0.43781,0.4651,1
0,877.40222,0.42811,0.46083,1
0,877.41846,0.42123,0.45598,1
0,877.43768,0.39408,0.43282,0
0,877.45148,0.34603,0.40392,0
0,877.4679,0.3334,0.38934,0
0,877.48669,0.30618,0.36854,0
0,877.50189,0.31008,0.37553,0
0,877.51868,0.31238,0.38725,0
0,877.53638,0.30915,0.3949,1
0,877.55096,0.30749,0.40019,1
0,877.56824,0.30644,0.39883,1
0,877.58313,0.30458,0.4,1
0,877.60144,0.30279,0.39895,1
0,877.61627,0.30485,0.40012,1
0,877.63263,0.30644,0.39946,1
0,877.64911,0.30759,0.3977,1
0,877.66669,0.30741,0.39507,1
0,877.68268,0.30649,0.39312,1
0,877.69836,0.3056,0.39118,1
0,877.7146,0.30486,0.38881,1
0,877.73071,0.30482,0.38639,1
0,877.74689,0.30488,0.3845,1
0,877.76373,0.30455,0.38135,1
0,877.78021,0.30304,0.3778,1
0,877.79675,0.30169,0.375,1
0,877.81287,0.30181,0.37531,1
0,877.82916,0.30299,0.3765,1
0,877.84546,0.30418,0.3779,1
0,877.862,0.30448,0.37796,1
0,877.87836,0.3048,0.37592,1
0,877.89484,0.30492,0.37308,1
0,877.9115,0.30506,0.37146,1
0,877.92773,0.30529,0.3703,1
0,877.94403,0.30555,0.36951,1
0,877.96063,0.30461,0.3703,1
0,877.97705,0.30398,0.37008,1
0,877.99341,0.30339,0.37001,1
0,878.01001,0.30484,0.37008,1
0,878.02771,0.30844,0.37031,1
0,878.04456,0.31185,0.37078,1
0,878.06122,0.31439,0.3718,1
0,878.07703,0.34346,0.36556,0
0,878.09375,0.38337,0.38262,0
0,878.11359,0.39348,0.37701,0
0,878.12604,0.40131,0.36632,1
0,878.14142,0.4059,0.35707,1
0,878.15753,0.40624,0.34852,1
0,878.17542,0.40796,0.34125,1
0,878.19055,0.40906,0.33353,1
0,878.20685,0.4075,0.32493,1
0,878.224,0.40966,0.321,1
0,878.24011,0.41143,0.31778,1
0,878.25629,0.41162,0.31407,1
0,878.27307,0.40984,0.30987,1
0,878.29041,0.4083,0.30662,1
0,878.30682,0.4077,0.30805,1
0,878.32379,0.40954,0.30705,1
0,878.33856,0.41121,0.30641,1
0,878.35474,0.41135,0.30656,1
0,878.37134,0.41212,0.30598,1
0,878.38763,0.41281,0.30571,1
0,878.40405,0.41653,0.3089,1
0,878.42065,0.42175,0.31355,1
0,878.43689,0.42651,0.31816,1
