QuestionId,Time,FpogX,FpogY,Valid
0,6269.771,0.47038,0.1657,1
0,6269.78662,0.46827,0.15853,1
0,6269.80371,0.46877,0.15369,1
0,6269.81982,0.46907,0.1513,1
0,6269.83643,0.4704,0.1547,1
0,6269.85205,0.47055,0.15875,1
0,6269.86865,0.47076,0.16472,1
0,6269.88525,0.47066,0.17118,1
0,6269.90186,0.47075,0.17483,1
0,6269.91797,0.47079,0.17648,1
0,6269.93408,0.46848,0.1768,1
0,6269.95068,0.46628,0.17734,1
0,6269.96729,0.46437,0.17805,1
0,6269.9834,0.46313,0.17965,1
0,6270,0.46251,0.18107,1
0,6270.01709,0.46192,0.18208,1
0,6270.03271,0.46098,0.1825,1
0,6270.04932,0.46021,0.18321,1
0,6270.06641,0.45953,0.1841,1
0,6270.08252,0.45946,0.18634,1
0,6270.09863,0.45877,0.18799,1
0,6270.11523,0.45814,0.18946,1
0,6270.13135,0.45749,0.19037,1
0,6270.14746,0.45493,0.18697,1
0,6270.16602,0.45253,0.18387,1
0,6270.18066,0.45009,0.17813,1
0,6270.19678,0.42312,0.16115,0
0,6270.21338,0.39323,0.09938,0
0,6270.22998,0.38315,0.08213,0
0,6270.24609,0.36447,0.04073,0
0,6270.26318,0.36533,0.03609,0
0,6270.2793,0.36107,0.04891,0
0,6270.29639,0.35902,0.05117,1
0,6270.31348,0.35818,0.05593,1
0,6270.33008,0.36062,0.05888,1
0,6270.34668,0.34635,0.05097,1
0,6270.36328,0.33549,0.04432,1
0,6270.37939,0.31459,0.031,1
0,6270.396,0.29546,0.01971,1
0,6270.4126,0.28018,0.01204,1
0,6270.42969,0.26786,0.00577,1
0,6270.44531,0.25864,-0.00013,1
0,6270.46143,0.25067,-0.00577,1
0,6270.47803,0.21274,-0.02633,0
0,6270.49463,0.15976,-0.07397,0
0,6270.51172,0.14063,-0.09606,0
0,6270.52734,0.10476,-0.11739,0
0,6270.54248,0.10598,-0.09152,0
0,6270.55908,0.10855,-0.07201,0
0,6270.57617,0.10379,-0.059,1
0,6270.59229,0.08973,-0.04959,1
0,6270.60791,0.08015,-0.04445,1
0,6270.62549,0.07126,-0.04402,1
0,6270.64111,0.06167,-0.04708,1
0,6270.65918,0.0544,-0.04879,1
0,6270.67383,0.05044,-0.04792,1
