QuestionId,Time,FpogX,FpogY,Valid
0,139.1779,0.45319,0.5018,1
0,139.19533,0.45215,0.50164,1
0,139.21199,0.45125,0.5015,1
0,139.22801,0.45097,0.50237,1
0,139.24371,0.45119,0.50363,1
0,139.26085,0.45138,0.50475,1
0,139.27646,0.45157,0.5037,1
0,139.29291,0.45215,0.50375,1
0,139.31116,0.45268,0.5038,1
0,139.32803,0.45342,0.50364,1
0,139.3441,0.4534,0.50345,1
0,139.36256,0.45338,0.50327,1
0,139.37556,0.45329,0.5033,1
0,139.39351,0.45322,0.50344,1
0,139.40948,0.45315,0.50356,1
0,139.42581,0.45337,0.50451,1
0,139.44197,0.45361,0.50536,1
0,139.45949,0.45384,0.50614,1
0,139.47394,0.45381,0.5064,1
0,139.48906,0.45327,0.50643,1
0,139.50517,0.45277,0.50645,1
0,139.52177,0.4524,0.50692,1
0,139.53801,0.45187,0.50703,1
0,139.55431,0.45138,0.50714,1
0,139.57068,0.45139,0.50649,1
0,139.58755,0.45121,0.50649,1
0,139.60399,0.45104,0.5065,1
0,139.62033,0.45094,0.50737,1
0,139.6369,0.45073,0.50785,1
0,139.65276,0.45052,0.50831,1
0,139.66905,0.45035,0.50866,1
0,139.6859,0.45011,0.50871,1
0,139.70219,0.44987,0.50875,1
0,139.7186,0.44989,0.50824,1
0,139.73499,0.45039,0.50828,1
0,139.75139,0.45087,0.50832,1
0,139.7681,0.45015,0.50826,1
0,139.78494,0.44974,0.50858,1
0,139.80084,0.44933,0.5089,1
0,139.81725,0.44862,0.50947,1
0,139.83395,0.44872,0.50929,1
0,139.85014,0.44882,0.50911,1
0,139.86668,0.44754,0.50959,1
0,139.88286,0.44605,0.50788,1
0,139.89929,0.44457,0.50617,1
0,139.91599,0.44323,0.50467,1
0,139.93367,0.44232,0.50415,1
0,139.95038,0.41644,0.48428,0
0,139.96625,0.40372,0.46592,0
0,139.98148,0.40005,0.47379,0
0,139.99818,0.39822,0.47773,1
0,140.01428,0.3987,0.46999,1
0,140.03098,0.39853,0.46825,1
0,140.04773,0.39841,0.46701,1
0,140.06358,0.40077,0.46947,1
0,140.08057,0.40248,0.47014,1
0,140.09677,0.40386,0.47067,1
0,140.1129,0.39976,0.47124,1
0,140.12958,0.39692,0.47342,1
0,140.14609,0.39452,0.47526,1
0,140.16541,0.39476,0.47795,1
0,140.17917,0.39405,0.47624,1
0,140.19597,0.39343,0.47473,1
0,140.21205,0.39298,0.47549,1
0,140.22815,0.39338,0.47436,1
0,140.24477,0.39374,0.47335,1
0,140.26196,0.39689,0.47304,1
0,140.27948,0.40108,0.47153,1
0,140.29588,0.40489,0.47016,1
0,140.31267,0.4084,0.47068,1
0,140.32831,0.41115,0.47128,1
0,140.34302,0.41367,0.47182,1
0,140.36008,0.43978,0.46338,0
0,140.37581,0.45357,0.44638,0
0,140.39243,0.45817,0.44072,0
0,140.40884,0.466,0.46191,1
0,140.42545,0.47218,0.47462,1
0,140.44215,0.4763,0.4831,1
0,140.45836,0.47667,0.48375,1
0,140.47505,0.47749,0.48158,1
0,140.49255,0.47813,0.47988,1
0,140.50975,0.48875,0.4809,1
0,140.52501,0.49789,0.48243,1
0,140.54128,0.50551,0.48371,1
0,140.55786,0.51205,0.47657,1
0,140.57407,0.51594,0.47367,1
0,140.59058,0.5193,0.47117,1
0,140.60736,0.52333,0.47287,1
0,140.62404,0.52762,0.47414,1
0,140.64,0.55899,0.47135,0
0,140.65721,0.57493,0.48545,0
0,140.67284,0.58097,0.49312,0
0,140.68912,0.58399,0.49696,1
0,140.70517,0.58498,0.49136,1
0,140.72226,0.58307,0.48302,1
0,140.73833,0.58171,0.47706,1
0,140.75465,0.58063,0.47057,1
0,140.77129,0.57944,0.47253,1
0,140.78793,0.57848,0.4741,1
0,140.80466,0.57739,0.47043,1
0,140.82088,0.57866,0.46676,1
0,140.8382,0.57973,0.46366,1
0,140.85336,0.57985,0.46375,1
